"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 12","General cargo",04/04/18 05:59 PM,3,89.92,12.5,4066,3.27,14.3,309,0.31,3.73,20.5,285.15,0.14,1.2,0.5
"Ship 12","General cargo",04/04/18 06:59 PM,3,89.92,12.5,4066,3.03,14.3,312,0.33,3.44,17.91,278,0.17,1.16,0.52
"Ship 12","General cargo",04/04/18 07:59 PM,3,89.92,12.5,4066,3.06,14.3,312,0.32,2.89,12.35,245,0.29,1.23,0.7
"Ship 12","General cargo",04/04/18 08:59 PM,3,89.92,12.5,4066,3.03,14.3,311,0.29,2.19,13.45,215.5,0.24,1.28,0.63
"Ship 12","General cargo",04/04/18 09:59 PM,3,89.92,12.5,4066,3.05,14.3,313,0.28,1.53,13.55,162.5,0.32,1.07,0.7
"Ship 12","General cargo",04/04/18 10:59 PM,3,89.92,12.5,4066,3.02,14.3,311,0.25,1.08,11.15,138,0.21,1.23,0.6
"Ship 12","General cargo",04/05/18 02:59 AM,3,89.92,12.5,4066,2.96,12.8,316,0.25,2.38,8.84,110.5,0.26,1.48,0.64
"Ship 12","General cargo",04/05/18 03:59 AM,3,89.92,12.5,4066,2.88,12.8,317,0.29,3,7.87,165.5,0.21,1.23,0.66
"Ship 12","General cargo",04/05/18 04:59 AM,3,89.92,12.5,4066,2.81,12.8,317,0.27,3.41,1.98,141.5,0.31,1.4,0.78
"Ship 12","General cargo",04/05/18 05:59 AM,3,89.92,12.5,4066,2.73,12.8,318,0.4,3.56,12.14,160,0.34,1.37,0.79
"Ship 12","General cargo",04/05/18 06:59 AM,3,89.92,12.5,4066,2.65,12.8,318,0.34,3.39,21.3,185,0.35,1.6,0.82
"Ship 12","General cargo",04/05/18 07:59 AM,3,89.92,12.5,4066,2.58,12.8,319,0.29,2.97,25.69,208.5,0.34,1.3,0.76
"Ship 12","General cargo",04/05/18 08:59 AM,3,89.92,12.5,4066,2.49,12.8,319,0.25,2.39,13.99,186,0.41,1.66,0.91
"Ship 12","General cargo",04/05/18 09:59 AM,3,89.92,12.5,4066,2.4,12.5,316,0.26,1.78,28.55,206.5,0.05,0.83,0.31
"Ship 18","General cargo",01/30/19 10:00 AM,5,87.92,12.8,3782,4.86,16.7,329,0.35,2.94,54.7,192.5,0.28,0.88,0.48
"Ship 18","General cargo",01/30/19 11:00 AM,5,87.92,12.8,3782,4.49,16.7,328,0.38,3.12,41.05,180,0.33,1.21,0.55
"Ship 18","General cargo",01/30/19 12:00 PM,5,87.92,12.8,3782,4.48,16.7,328,0.34,3.1,14.4,175.5,0.35,1.04,0.6
"Ship 18","General cargo",01/30/19 01:00 PM,5,87.92,12.8,3782,4.21,16.7,327,0.44,2.9,52.15,192.5,0.37,1.12,0.66
"Ship 18","General cargo",01/30/19 02:00 PM,5,87.92,12.8,3782,4.29,16.7,330,0.37,2.56,47.5,194.5,0.38,1.38,0.65
"Ship 18","General cargo",01/30/19 03:00 PM,5,87.92,12.8,3782,4.48,15.4,328,0.32,2.16,37.05,194,0.41,1.52,0.71
"Ship 18","General cargo",01/30/19 04:00 PM,5,87.92,12.8,3782,4.13,16.7,327,0.31,1.81,17.55,199,0.46,3.24,0.95
"Ship 18","General cargo",01/30/19 05:00 PM,5,87.92,12.8,3782,4.93,16.7,324,0.3,1.62,37.2,246,0.29,1.52,0.56
"Ship 18","General cargo",01/30/19 06:00 PM,5,87.92,12.8,3782,4.25,16.7,324,0.3,1.61,30.45,241,0.38,1.34,0.68
"Ship 32","General cargo",02/18/19 05:00 PM,4,145.63,18.29,10758,3.77,15.4,307,0.36,2.51,13.25,326,0.28,1.14,0.51
"Ship 32","General cargo",02/18/19 06:00 PM,4,145.63,18.29,10758,4.2,16.7,311,0.36,1.66,12.05,337.5,0.29,0.83,0.51
"Ship 32","General cargo",02/19/19 12:00 AM,4,145.63,18.29,10758,3.55,15.4,309,0.41,2.81,7.8,135,0.29,0.81,0.48
"Ship 32","General cargo",02/19/19 01:00 AM,4,145.63,18.29,10758,4.19,15.4,314,0.41,3.55,12.7,125.5,0.29,0.82,0.46
"Ship 32","General cargo",02/19/19 02:00 AM,4,145.63,18.29,10758,3.84,15.4,313,0.36,4.01,13.65,123.5,0.24,0.7,0.43
"Ship 32","General cargo",02/19/19 03:00 AM,4,145.63,18.29,10758,4.55,15.4,316,0.4,4.06,11.15,126.5,0.29,0.85,0.52
"Ship 32","General cargo",02/19/19 04:00 AM,4,145.63,18.29,10758,4.71,15.4,318,0.42,3.68,15.75,134,0.26,0.82,0.47
"Ship 32","General cargo",02/19/19 05:00 AM,4,145.63,18.29,10758,4.25,15.4,319,0.38,2.93,14.55,121.5,0.29,1.05,0.52
"Ship 32","General cargo",02/19/19 06:00 AM,4,145.63,18.29,10758,4.66,15.4,318,0.27,1.98,15.4,118,0.27,0.91,0.46
"Ship 32","General cargo",02/19/19 07:00 AM,4,145.63,18.29,10758,4.28,14.3,321,0.39,1.09,15.85,124.5,0.32,0.98,0.55
"Ship 32","General cargo",02/19/19 01:00 PM,4,145.63,18.29,10758,2.97,13.3,319,0.33,3.06,13.15,352,0.31,0.77,0.5
"Ship 32","General cargo",02/19/19 02:00 PM,4,145.63,18.29,10758,2.91,13.3,325,0.26,3.73,13.35,342,0.27,0.77,0.44
"Ship 32","General cargo",02/19/19 03:00 PM,4,145.63,18.29,10758,2.84,14.3,320,0.28,4,11,347.5,0.28,0.73,0.44
"Ship 32","General cargo",02/19/19 04:00 PM,4,145.63,18.29,10758,2.77,13.3,322,0.26,3.81,12.65,180.5,0.22,0.45,0.31
"Ship 32","General cargo",02/19/19 05:00 PM,4,145.63,18.29,10758,2.69,13.3,323,0.31,3.2,8.5,341.5,0.22,0.48,0.31
"Ship 32","General cargo",02/19/19 06:00 PM,4,145.63,18.29,10758,2.25,12.5,327,0.24,2.32,5.8,322,0.25,0.59,0.4
"Ship 32","General cargo",02/19/19 07:00 PM,4,145.63,18.29,10758,2.51,12.5,323,0.21,1.38,5.95,308.5,0.53,1.22,0.81
"Ship 32","General cargo",02/19/19 08:00 PM,4,145.63,18.29,10758,2.41,12.5,319,0.19,0.67,9.3,123,0.49,3.11,0.79
"Ship 32","General cargo",02/20/19 12:00 AM,4,145.63,18.29,10758,2.01,12.5,326,0.17,2.12,15.25,135.5,0.53,3.25,1.06
"Ship 32","General cargo",02/20/19 01:00 AM,4,145.63,18.29,10758,1.93,11.8,319,0.15,3.07,10.4,149.5,0.21,0.57,0.33
"Ship 32","General cargo",02/20/19 02:00 AM,4,145.63,18.29,10758,1.87,11.8,315,0.15,3.85,13.9,142,0.37,0.83,0.56
"Ship 32","General cargo",02/20/19 03:00 AM,4,145.63,18.29,10758,1.82,11.1,319,0.15,4.25,16,151.5,0.36,0.81,0.5
"Ship 32","General cargo",02/20/19 04:00 AM,4,145.63,18.29,10758,1.79,10,313,0.18,4.18,19.7,142,0.36,0.57,0.43
"Ship 32","General cargo",02/20/19 05:00 AM,4,145.63,18.29,10758,1.77,11.8,305,0.17,3.66,23.4,126,0.3,0.52,0.39
"Ship 32","General cargo",02/20/19 06:00 AM,4,145.63,18.29,10758,1.76,11.1,304,0.2,2.79,16.25,120.5,0.32,0.61,0.44
"Ship 32","General cargo",02/20/19 07:00 AM,4,145.63,18.29,10758,1.77,11.8,301,0.2,1.74,26.1,107.5,0.39,0.87,0.64
"Ship 32","General cargo",02/20/19 08:00 AM,4,145.63,18.29,10758,1.79,12.1,305,0.16,0.82,25.7,104.5,0.34,0.97,0.59
"Ship 32","General cargo",02/20/19 01:00 PM,4,145.63,18.29,10758,1.76,12.5,295,0.2,2.42,19.5,196.5,0.31,0.97,0.54
"Ship 32","General cargo",02/20/19 02:00 PM,4,145.63,18.29,10758,1.85,11.8,295,0.29,3.34,24.1,197.5,0.17,0.7,0.3
"Ship 11","Bulkcarrier",03/06/19 11:00 AM,5,158,23,21057,2.28,11.8,300,0.21,1.73,39.25,213,0.1,0.46,0.22
"Ship 11","Bulkcarrier",03/06/19 12:00 PM,5,158,23,21057,2.4,10,302,0.24,2.36,49.3,203,0.08,0.47,0.18
"Ship 11","Bulkcarrier",03/06/19 01:00 PM,5,158,23,21057,2.54,11.8,303,0.26,3.08,49.95,211.5,0.08,0.39,0.18
"Ship 11","Bulkcarrier",03/06/19 02:00 PM,5,158,23,21057,3.43,10,301,0.26,3.64,56.05,261.5,0.09,0.56,0.2
"Ship 11","Bulkcarrier",03/06/19 03:00 PM,5,158,23,21057,4.11,11.1,306,0.33,3.93,49.15,280,0.12,0.57,0.25
"Ship 11","Bulkcarrier",03/06/19 04:00 PM,5,158,23,21057,4.46,11.1,306,0.37,3.85,45.6,284.5,0.15,0.54,0.28
"Ship 11","Bulkcarrier",03/06/19 05:00 PM,5,158,23,21057,4.52,11.1,311,0.34,3.44,35.85,287,0.21,0.79,0.4
"Ship 11","Bulkcarrier",03/06/19 06:00 PM,5,158,23,21057,4.86,12.5,310,0.33,2.78,41.9,274,0.24,1.16,0.46
"Ship 11","Bulkcarrier",03/06/19 07:00 PM,5,158,23,21057,4.68,11.8,309,0.32,2.03,38.45,267.5,0.21,0.67,0.39
"Ship 11","Bulkcarrier",03/06/19 08:00 PM,5,158,23,21057,4.58,12.5,313,0.34,1.4,34.15,278.5,0.26,0.89,0.48
"Ship 11","Bulkcarrier",03/06/19 09:00 PM,5,158,23,21057,4.18,11.8,314,0.32,1.05,32.75,269.5,0.24,1.23,0.47
"Ship 11","Bulkcarrier",03/06/19 10:00 PM,5,158,23,21057,4.26,12.5,315,0.36,1.09,25.3,261.5,0.22,0.83,0.43
"Ship 11","Bulkcarrier",03/06/19 11:00 PM,5,158,23,21057,4.46,11.8,309,0.32,1.46,21.45,219,0.24,1.03,0.49
"Ship 11","Bulkcarrier",03/07/19 12:00 AM,5,158,23,21057,4.29,11.8,314,0.35,2.09,26,192.5,0.14,0.6,0.29
"Ship 11","Bulkcarrier",03/07/19 01:00 AM,5,158,23,21057,4.17,13.3,313,0.35,2.86,30.25,194,0.18,0.94,0.37
"Ship 11","Bulkcarrier",03/07/19 02:00 AM,5,158,23,21057,3.86,12.5,312,0.36,3.49,35.9,192.5,0.13,0.69,0.28
"Ship 11","Bulkcarrier",03/07/19 03:00 AM,5,158,23,21057,4.19,14.3,313,0.38,3.91,28.8,192,0.11,0.64,0.23
"Ship 11","Bulkcarrier",03/07/19 04:00 AM,5,158,23,21057,4.23,11.8,315,0.36,3.97,26.8,193.5,0.11,0.66,0.24
"Ship 11","Bulkcarrier",03/07/19 05:00 AM,5,158,23,21057,3.77,11.8,319,0.33,3.61,25.65,200,0.14,0.71,0.29
"Ship 11","Bulkcarrier",03/07/19 06:00 AM,5,158,23,21057,3.85,11.8,316,0.31,2.99,29.4,197.5,0.16,0.78,0.33
"Ship 11","Bulkcarrier",03/07/19 07:00 AM,5,158,23,21057,3.59,11.8,317,0.29,2.21,30.9,179.5,0.29,1.12,0.57
"Ship 11","Bulkcarrier",03/07/19 08:00 AM,5,158,23,21057,3.94,11.8,315,0.26,1.49,22.35,189,0.3,1.39,0.63
"Ship 11","Bulkcarrier",03/07/19 09:00 AM,5,158,23,21057,3.48,11.1,318,0.23,1.02,32.25,193.5,0.2,0.73,0.39
"Ship 11","Bulkcarrier",03/07/19 10:00 AM,5,158,23,21057,2.98,11.1,320,0.25,0.93,28.45,188,0.27,1.04,0.54
"Ship 11","Bulkcarrier",03/07/19 11:00 AM,5,158,23,21057,3.22,11.1,313,0.35,1.24,43,190,0.2,0.71,0.4
"Ship 11","Bulkcarrier",03/07/19 12:00 PM,5,158,23,21057,2.95,11.1,313,0.25,1.8,53.4,182,0.26,0.93,0.52
"Ship 11","Bulkcarrier",03/07/19 01:00 PM,5,158,23,21057,2.55,11.8,309,0.23,2.54,52.4,176,0.26,0.97,0.5
"Ship 11","Bulkcarrier",03/07/19 02:00 PM,5,158,23,21057,2.41,11.1,315,0.24,3.22,39.45,199,0.16,0.73,0.35
"Ship 11","Bulkcarrier",03/07/19 03:00 PM,5,158,23,21057,2.37,11.1,323,0.23,3.69,23.05,197,0.18,0.74,0.34
"Ship 11","Bulkcarrier",03/07/19 04:00 PM,5,158,23,21057,2.28,11.1,324,0.23,3.84,17.75,237.5,0.14,0.65,0.29
"Ship 11","Bulkcarrier",03/07/19 05:00 PM,5,158,23,21057,2.34,11.1,320,0.24,3.59,18.25,230,0.13,0.62,0.26
"Ship 11","Bulkcarrier",03/07/19 06:00 PM,5,158,23,21057,2.44,10.5,321,0.21,3.06,16.6,222,0.21,1.01,0.39
"Ship 11","Bulkcarrier",03/07/19 07:00 PM,5,158,23,21057,2.48,11.1,317,0.21,2.32,26.1,204,0.25,0.87,0.47
"Ship 11","Bulkcarrier",03/07/19 08:00 PM,5,158,23,21057,2.48,10,322,0.2,1.57,29.55,341,0.72,1.09,0.85
"Ship 11","Bulkcarrier",03/07/19 09:00 PM,5,158,23,21057,2.51,10.5,322,0.17,1.04,25.55,334.5,0.73,0.96,0.83
"Ship 11","Bulkcarrier",03/07/19 10:00 PM,5,158,23,21057,2.67,11.1,327,0.16,0.86,24,341,0.28,0.61,0.38
"Ship 11","Bulkcarrier",03/07/19 11:00 PM,5,158,23,21057,2.69,10,323,0.17,1.09,21.9,345.5,0.2,0.41,0.28
"Ship 11","Bulkcarrier",03/08/19 12:00 AM,5,158,23,21057,2.45,10,323,0.18,1.64,20.9,338,0.32,0.67,0.47
"Ship 11","Bulkcarrier",03/08/19 01:00 AM,5,158,23,21057,2.61,10.5,321,0.21,2.41,14.8,340.5,0.23,0.66,0.4
"Ship 11","Bulkcarrier",03/08/19 02:00 AM,5,158,23,21057,2.59,10.5,322,0.2,3.14,11.9,340,0.17,0.64,0.31
"Ship 11","Bulkcarrier",03/08/19 03:00 AM,5,158,23,21057,2.46,10.5,317,0.23,3.71,10.25,339,0.21,0.9,0.42
"Ship 11","Bulkcarrier",03/08/19 04:00 AM,5,158,23,21057,2.54,10,319,0.22,3.93,9.35,309,0.2,0.82,0.37
"Ship 11","Bulkcarrier",03/08/19 05:00 AM,5,158,23,21057,2.42,11.1,320,0.25,3.76,13.15,278,0.23,0.65,0.43
"Ship 11","Bulkcarrier",03/08/19 06:00 AM,5,158,23,21057,2.41,10,318,0.23,3.22,11.05,259.5,0.21,0.88,0.39
"Ship 11","Bulkcarrier",03/08/19 07:00 AM,5,158,23,21057,2.28,11.1,318,0.21,2.47,11.8,189,0.24,0.68,0.41
"Ship 11","Bulkcarrier",03/08/19 08:00 AM,5,158,23,21057,2.3,10.5,317,0.18,1.67,7.2,135,0.25,0.74,0.42
"Ship 11","Bulkcarrier",03/08/19 09:00 AM,5,158,23,21057,2.5,10.5,324,0.18,1.05,9.3,155.5,0.36,0.98,0.63
"Ship 11","Bulkcarrier",03/08/19 10:00 AM,5,158,23,21057,2.19,10,317,0.18,0.76,19.85,191.5,0.12,0.53,0.23
"Ship 11","Bulkcarrier",03/08/19 11:00 AM,5,158,23,21057,2.19,10.5,322,0.18,0.88,15.7,215.5,0.2,0.56,0.35
"Ship 11","Bulkcarrier",03/08/19 12:00 PM,5,158,23,21057,2.09,11.1,317,0.18,1.35,15.65,213,0.12,0.51,0.22
"Ship 11","Bulkcarrier",03/08/19 01:00 PM,5,158,23,21057,1.99,11.1,319,0.2,2.01,17.85,222.5,0.1,0.34,0.19
"Ship 11","Bulkcarrier",03/08/19 02:00 PM,5,158,23,21057,2.17,11.1,319,0.17,2.75,21.05,239.5,0.08,0.31,0.15
"Ship 11","Bulkcarrier",03/08/19 03:00 PM,5,158,23,21057,2.06,10.5,317,0.19,3.35,21.2,230,0.09,0.45,0.19
"Ship 36","Bulkcarrier",03/11/19 06:00 PM,4,180,30,34958,3.47,13.3,326,0.28,3.39,4.1,233.5,0.18,0.65,0.35
"Ship 36","Bulkcarrier",03/11/19 07:00 PM,4,180,30,34958,3.5,14.3,325,0.38,3.23,6.6,245,0.21,0.92,0.41
"Ship 36","Bulkcarrier",03/11/19 08:00 PM,4,180,30,34958,3.49,13.3,324,0.33,2.81,9.95,206.5,0.18,0.81,0.35
"Ship 36","Bulkcarrier",03/11/19 09:00 PM,4,180,30,34958,3.62,12.5,322,0.26,2.2,10.05,136.5,0.18,0.68,0.33
"Ship 36","Bulkcarrier",03/11/19 10:00 PM,4,180,30,34958,3.82,14.3,320,0.25,1.58,15.65,157.5,0.19,0.59,0.33
"Ship 36","Bulkcarrier",03/11/19 11:00 PM,4,180,30,34958,3.53,14.3,317,0.25,1.13,21.4,196,0.2,0.6,0.35
"Ship 36","Bulkcarrier",03/12/19 12:00 AM,4,180,30,34958,3.31,13.3,325,0.29,0.95,19.7,194.5,0.2,1,0.35
"Ship 36","Bulkcarrier",03/12/19 01:00 AM,4,180,30,34958,3.24,13.3,324,0.28,1.08,16.8,196,0.22,0.83,0.41
"Ship 36","Bulkcarrier",03/12/19 02:00 AM,4,180,30,34958,3.25,13.3,322,0.21,1.5,16.95,168,0.23,0.66,0.4
"Ship 36","Bulkcarrier",03/12/19 03:00 AM,4,180,30,34958,3.37,14.3,324,0.25,2.1,8.95,136.5,0.18,0.66,0.34
"Ship 36","Bulkcarrier",03/12/19 04:00 AM,4,180,30,34958,2.85,13.3,319,0.22,2.71,18.9,199.5,0.17,0.82,0.32
"Ship 36","Bulkcarrier",03/12/19 05:00 AM,4,180,30,34958,3.01,14.3,326,0.24,3.18,12.55,206.5,0.11,0.42,0.22
"Ship 36","Bulkcarrier",03/12/19 06:00 AM,4,180,30,34958,2.82,13.3,324,0.23,3.42,28.45,199,0.1,0.55,0.24
"Ship 36","Bulkcarrier",03/12/19 07:00 AM,4,180,30,34958,2.71,13.3,318,0.31,3.36,32.65,190.5,0.1,0.52,0.22
"Ship 36","Bulkcarrier",03/12/19 08:00 AM,4,180,30,34958,2.55,13.3,317,0.24,3.04,33.25,181,0.09,0.49,0.19
"Ship 36","Bulkcarrier",03/12/19 09:00 AM,4,180,30,34958,2.56,13.3,318,0.29,2.52,36.1,186,0.12,0.64,0.25
"Ship 36","Bulkcarrier",03/12/19 10:00 AM,4,180,30,34958,2.44,13.3,320,0.25,1.9,37.5,194,0.11,0.44,0.22
"Ship 36","Bulkcarrier",03/12/19 11:00 AM,4,180,30,34958,2.41,13.3,314,0.21,1.39,35.95,222.5,0.1,0.56,0.19
"Ship 36","Bulkcarrier",03/12/19 12:00 PM,4,180,30,34958,2.31,12.5,314,0.24,1.13,38.95,215,0.12,0.47,0.23
"Ship 36","Bulkcarrier",03/12/19 01:00 PM,4,180,30,34958,2.74,12.5,315,0.23,1.15,41.35,230.5,0.11,0.57,0.21
"Ship 36","Bulkcarrier",03/12/19 02:00 PM,4,180,30,34958,2.75,13.3,314,0.23,1.46,23.05,285,0.13,0.48,0.24
"Ship 36","Bulkcarrier",03/12/19 03:00 PM,4,180,30,34958,2.69,12.5,315,0.26,1.94,26,307,0.13,0.39,0.24
"Ship 36","Bulkcarrier",03/12/19 04:00 PM,4,180,30,34958,2.49,14.3,313,0.25,2.47,19.5,284.5,0.15,0.6,0.3
"Ship 36","Bulkcarrier",03/12/19 05:00 PM,4,180,30,34958,2.71,13.3,313,0.26,2.94,9.65,276,0.1,0.42,0.2
"Ship 36","Bulkcarrier",03/12/19 06:00 PM,4,180,30,34958,3.09,13.3,316,0.26,3.22,16.95,318.5,0.1,0.44,0.22
"Ship 36","Bulkcarrier",03/12/19 07:00 PM,4,180,30,34958,2.88,13.3,320,0.22,3.22,17.7,319,0.13,0.66,0.28
"Ship 36","Bulkcarrier",03/12/19 08:00 PM,4,180,30,34958,3.12,13.3,319,0.29,2.97,19.05,325,0.15,0.59,0.3
"Ship 36","Bulkcarrier",03/12/19 09:00 PM,4,180,30,34958,3.05,13.3,320,0.24,2.55,18.25,316,0.2,0.6,0.38
"Ship 36","Bulkcarrier",03/12/19 10:00 PM,4,180,30,34958,3.31,14.3,320,0.23,1.99,16.6,325,0.2,0.85,0.37
"Ship 36","Bulkcarrier",03/12/19 11:00 PM,4,180,30,34958,3.31,13.3,322,0.24,1.51,13.75,305,0.18,0.66,0.33
"Ship 36","Bulkcarrier",03/13/19 12:00 AM,4,180,30,34958,3.27,9.5,316,0.25,1.14,19.6,299,0.14,0.47,0.25
"Ship 36","Bulkcarrier",03/13/19 01:00 AM,4,180,30,34958,3.56,12.5,319,0.27,1.06,23.4,290,0.18,0.64,0.33
"Ship 36","Bulkcarrier",03/13/19 02:00 AM,4,180,30,34958,3.61,12.5,319,0.26,1.26,23.25,291.5,0.2,0.63,0.36
"Ship 36","Bulkcarrier",03/13/19 03:00 AM,4,180,30,34958,3.72,12.5,321,0.24,1.65,21.25,273.5,0.16,0.54,0.31
"Ship 36","Bulkcarrier",03/13/19 04:00 AM,4,180,30,34958,3.91,11.8,320,0.28,2.15,24.9,283.5,0.15,0.63,0.33
"Ship 36","Bulkcarrier",03/13/19 05:00 AM,4,180,30,34958,3.96,12.5,321,0.27,2.65,27.3,281.5,0.2,0.59,0.35
"Ship 36","Bulkcarrier",03/13/19 06:00 AM,4,180,30,34958,3.91,11.8,319,0.29,3.01,23.85,293,0.27,0.96,0.45
"Ship 36","Bulkcarrier",03/13/19 07:00 AM,4,180,30,34958,3.92,13.3,321,0.32,3.13,20.05,326,0.23,0.94,0.43
"Ship 36","Bulkcarrier",03/13/19 08:00 AM,4,180,30,34958,4.04,13.3,322,0.35,3.03,13.6,308.5,0.26,0.93,0.46
"Ship 36","Bulkcarrier",03/13/19 09:00 AM,4,180,30,34958,4.33,13.3,322,0.29,2.69,15.5,332.5,0.25,0.8,0.47
"Ship 36","Bulkcarrier",03/13/19 10:00 AM,4,180,30,34958,4.29,13.3,322,0.31,2.19,18,335.5,0.2,0.74,0.39
"Ship 36","Bulkcarrier",03/13/19 11:00 AM,4,180,30,34958,4.75,13.3,321,0.26,1.68,18.5,336.5,0.24,0.77,0.45
"Ship 36","Bulkcarrier",03/13/19 12:00 PM,4,180,30,34958,4.32,14.3,326,0.27,1.29,15.95,326,0.2,0.83,0.38
"Ship 38","General cargo",04/09/19 10:00 AM,5,132.5,15.87,11000,3.26,13.3,296,0.23,1.32,28.7,230.5,0.22,0.6,0.34
"Ship 38","General cargo",04/09/19 11:00 AM,5,132.5,15.87,11000,3.32,12.1,296,0.21,1,31.4,237,0.22,0.68,0.36
"Ship 38","General cargo",04/09/19 12:00 PM,5,132.5,15.87,11000,3.34,12.1,296,0.21,1.05,35.55,239.5,0.21,0.77,0.34
"Ship 38","General cargo",04/09/19 01:00 PM,5,132.5,15.87,11000,3.27,12.1,297,0.21,1.45,38.4,239,0.2,0.58,0.32
"Ship 38","General cargo",04/09/19 02:00 PM,5,132.5,15.87,11000,3.26,12.1,296,0.23,2.07,31.25,242,0.29,0.78,0.44
"Ship 38","General cargo",04/09/19 03:00 PM,5,132.5,15.87,11000,3.39,12.1,295,0.24,2.76,36.6,254.5,0.35,0.7,0.48
"Ship 46","General Cargo",11/12/19,4,134.7,20.5,13089,5.7,18.8,322,0.52,3.24,42,202,0.26,0.95,0.47
"Ship 46","General Cargo",11/12/19,4,134.7,20.5,13089,5.4,18.3,318,0.5,3.73,40.1,202,0.32,0.84,0.54
"Ship 46","General Cargo",11/12/19,4,134.7,20.5,13089,5.7,18.3,317,0.53,3.9,37,243,0.33,0.96,0.53
"Ship 46","General Cargo",11/12/19,4,134.7,20.5,13089,5.6,17.5,317,0.54,3.67,39.3,245,0.33,0.96,0.55
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,3.3,16.7,319,0.39,2.8,18.8,255,0.21,0.97,0.42
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,3.8,17.4,317,0.42,3.44,24.2,249,0.16,0.7,0.33
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,4.1,16.7,318,0.51,3.79,28.4,237,0.13,0.51,0.28
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,4,16.5,319,0.44,3.77,27.1,227,0.12,0.71,0.29
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,4,14.7,317,0.38,3.4,27.1,238,0.1,0.61,0.24
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,3.4,14.3,316,0.35,2.76,33,207,0.11,0.53,0.23
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,4,15.8,317,0.37,2.01,34.1,229,0.1,0.45,0.21
"Ship 46","General Cargo",11/13/19,4,134.7,20.5,13089,4,15.7,316,0.33,1.35,40,273,0.1,0.48,0.22
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.5,10,332,0.21,2.67,20.8,224,0.17,0.57,0.29
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.2,11.1,328,0.21,3.2,24.9,213,0.18,0.64,0.33
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.2,10.2,326,0.21,3.49,17.8,190,0.13,0.41,0.22
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.2,10.6,326,0.23,3.44,27.4,193,0.1,0.47,0.18
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.2,9.6,334,0.19,3.1,20.2,206,0.21,0.65,0.39
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,2.3,9.5,334,0.18,2.57,13,210,0.21,0.54,0.34
"Ship 43","General Cargo",11/16/19,4,88.3,12.5,3597,1.7,8.8,333,0.17,1.92,12.6,210,0.07,0.07,"NaN"
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.2,9.3,317,0.15,2.05,46.3,191,0.07,0.22,0.1
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.3,8.1,319,0.18,2.69,45.5,194,0.08,0.32,0.13
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.5,9.2,322,0.16,3.26,22,276,0.22,0.67,0.37
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.6,8.7,319,0.16,3.59,27.5,283,0.18,0.62,0.31
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.7,8,318,0.2,3.66,26.9,287,0.24,0.64,0.38
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,1.8,8.1,316,0.2,3.42,23.6,278,0.29,0.73,0.48
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,2.2,6.6,322,0.16,2.94,17.9,295,0.27,0.83,0.44
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,2,7.4,324,0.17,2.32,26.2,289,0.46,0.9,0.68
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,2.7,11.2,320,0.23,2.2,28.2,275,0.33,1.24,0.54
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,2.9,17.2,322,0.23,2.75,31.1,290,0.32,0.87,0.48
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,3.2,12.8,327,0.24,3.18,30.8,306,0.5,0.97,0.74
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,3.3,9.1,333,0.23,3.36,31.5,325,0.73,1.44,1.04
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,3.2,9.7,326,0.25,3.28,23.5,318,0.63,1.49,0.94
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,3.1,9.2,328,0.24,2.93,21.7,354,0.76,1.4,1.1
"Ship 43","General Cargo",11/17/19,4,88.3,12.5,3597,3.2,10.4,330,0.24,2.42,31.4,0,0.93,1.67,1.34
"Ship 43","General Cargo",11/17/19,5,88.3,12.5,3597,3.6,11.5,330,0.23,1.87,18.5,19,0.26,0.26,"NaN"
